,name,description,url,datePublished,articleContent
970,San Diego County K-12 Youth Services Community Grant Program,"The County announced today grant awards of up to $250,000 are available to help community and non-profit organizations support, promote, and improve educational options for San Diego County children.",https://www.countynewscenter.com/?p=208306,2022-05-02T15:55:55-07:00,"
The County announced today grant awards of up to $250,000 are available to help community and non-profit organizations support, promote, and improve educational options for San Diego County children. County leaders want to help organizations identify and implement new and innovative methods to support educational equity and acceleration of learning, support behavioral health needs, address housing, food stability, and poverty, and provide mentorship opportunities for kindergarten through 12th grade (K-12) youth and their families.
This opportunity is made possible by fines imposed by the court related to the District Attorney’s successful prosecution of one of the nation’s largest fraud schemes targeting state dollars intended for K-12 education.
“It is truly rewarding for our team at the District Attorney’s Office to see millions of dollars that were recovered in restitution as part of our massive public corruption prosecution be used to care for our children by reducing inequities and improving opportunities for students across San Diego County.” said San Diego County District Attorney Summer Stephan.
This past fall, a workgroup was convened to help identify areas of need that could positively impact K-12 youth in our community. Representatives from the Office of the District Attorney, the Office of Equity and Racial Justice, Health and Human Services Agency, Behavioral Health Services and Child Welfare Services, Live Well San Diego Youth Sector and the County Office of Education participated in this important effort.
“It’s critical to provide students with the tools necessary not just to survive but thrive in life,” said San Diego County Superintendent of Schools Dr. Paul Gothold. “But schools can’t do that alone. This grant program will help support students, families, and communities with high-impact partnerships, wraparound services, and deeper learning. By working with our partners, we can fully prepare students for the world as it is today so they can forge the tomorrow they want and we all need.”
The County is using these funds to provide an opportunity for smaller community-based organizations to begin promising new programs or to expand existing programs to improve educational outcomes and reduce inequities and disparities in our communities.
Proposals for the K-12 Youth Services Community Grant must focus on one or more of the following focus areas:

Educational Equity/Acceleration of Learning
Behavioral Health Needs
Housing, Food Stability, Poverty
Mentorship

Organizations interested in applying for a K-12 Youth Services Community Grant must apply by 5 p.m., Friday, June 3. Grants are expected to range from $50,000 to $250,000 to be utilized for up to a twelve-month period.
For more information or to apply, visit sandiegocounty.gov.
 "
971,The County Helps Fund Expanded Swim Instruction and Water Safety Programs,"May is Drowning Prevention and Water Safety Awareness Month in San Diego County and this year, the County has provided a $250,000 grant to expand the Prevent Drowning Foundation of San Diego’s swim lesson and water safety program.",https://www.countynewscenter.com/?p=208308,2022-05-02T16:18:17-07:00,"
May is Drowning Prevention and Water Safety Awareness Month in San Diego County and this year, the County has provided a $250,000 grant to expand the Prevent Drowning Foundation of San Diego’s swim lesson and water safety program.
Drowning is the number one cause of unintentional injury deaths for children ages 1-4, and the second leading cause of death for children under 14. It is also preventable through water safety education, swim instruction and learning how to provide CPR with rescue breathing.
Learning to swim is the best defense against drowning. For more information about the SD SWIMS grant program and water safety, visit the Prevent Drowning Foundation of San Diego.
A series of free summer pool parties are planned across the county to provide water safe opportunities to communities with limited access:

San Marcos Pool – May 15, 2022 / 12:30 p.m. – 4:30 p.m. / International Water Safety Day
Bud Kearns Pool – June 18, 2022 / 11 a.m. – 3 p.m. / Happy “90th” Anniversary
Fletcher Hills Pool – June 23, 2022 / 12:30 p.m. – 4:30 p.m. / World’s Largest Swim Lesson
Carmel Valley Pool – July 23, 2022 / 12:30 p.m. – 4:30 p.m. / National Drowning Prevention Week
Vista Terrace Pool – August 5, 2022 / 4 p.m. – 8 p.m. / Happy “50th” Anniversary & Dive-In Movie

 "
972,Be Prepared for Wildfires! ,"The County of San Diego joined CAL FIRE and partner agencies at the Ramona CAL FIRE Air Attack Base today to explain what you can do to prepare for wildfires. Almost half of the state’s largest and most damaging wildfires occurred in 2020 and 2021, burning almost 7 million acres.",https://www.countynewscenter.com/be-prepared-for-wildfires/,2022-05-02T18:43:11-07:00,"
The County of San Diego joined CAL FIRE and partner agencies at the Ramona CAL FIRE Air Attack Base today to explain what you can do to prepare for wildfires. Almost half of the state’s largest and most damaging wildfires occurred in 2020 and 2021, burning almost 7 million acres. But there are proactive steps you can take to prepare your home and communities to be more resilient to the impacts of wildfire. 

Create defensible space around your property by maintaining your lawn and removing combustible debris from around your home. 
Harden your home by using fire resistant materials for construction, renovation and landscaping to help protect your property. 
Make and share a family wildfire emergency plan. Talk to your neighbors about wildfire safety and plan how the neighborhood can work together before and after a wildfire. 

“San Diego County is prepared, and we are ready to respond to wildfires,” stated Board of Supervisors Chair Nathan Fletcher. “Since the devastating 2003 Cedar Fire, your County has invested more than $600 million. Those investments have improved fire protection and EMS, added staffing, fire stations, made communication enhancements, increased training and brush management. We’ve also added more ground and air equipment.” 
Supervisor Joel Anderson said, “Some of the things we can do is really focus on the grants to help people harden their homes which we’ve done. We’ve all voted to spend $1 million towards that goal. We also worked so that when you need to evacuate a place like Ramona, Alpine or Fallbrook the roads aren’t restricted. We’ve cut back all the trees along the evacuation routes, so people have a chance to get out.” 
The event was the first of a statewide campaign to help Californians prepare for wildfires. The CAL FIRE Director was there to speak and show off some of the agency’s newest equipment. He was joined by representatives from the California Natural Resources Agency, United States Forest Service, California Office of Emergency Services, the California Military Department, the Highway Patrol and the CAL FIRE San Diego Fire Chief, Tony Mecham. 
Chief Mecham praised all local fire crews, “San Diego County is unique, and I believe we are one of the most prepared regions in the United States. And the reason that we are so prepared is we have a mindset of collaboration and cooperation.” 
To learn more about wildfire safety and preparedness, visit readysandiego.org.
 "
973,County Prepared for Wildfires,Be Prepared for Wildfires!  The County of San Diego joined CAL FIRE and partner agencies at the Ramona CAL FIRE Air Attack Base today to ask San Diegans to prepare for wildfires.,https://www.countynewscenter.com/?p=208327,2022-05-02T19:34:55-07:00,"
Be Prepared for Wildfires! 
The County of San Diego joined CAL FIRE and partner agencies at the Ramona CAL FIRE Air Attack Base today to ask San Diegans to prepare for wildfires.  County leaders asked everyone to create defensible space, harden your home to protect your property and have a plan to escape danger.
Board of Supervisors Chair Nathan Fletcher proclaimed San Diego County is prepared and ready to respond to wildfires.
To learn more about wildfire safety and preparedness, visit readysandiego.org.
 "
974,2022 San Diego County Law Enforcement Memorial,"The 36th Annual Law Enforcement Memorial Ceremony was held on Wednesday, May 4, at the Regional Law Enforcement Memorial in the Waterfront Park. The ceremony honors all San Diego County law enforcement officers who have given their lives in the line of duty. This year, the name of Officer Daniel G.",https://www.countynewscenter.com/2022-san-diego-county-law-enforcement-memorial/,2022-05-04T14:11:32-07:00,"
The 36th Annual Law Enforcement Memorial Ceremony was held on Wednesday, May 4, at the Regional Law Enforcement Memorial in the Waterfront Park.
The ceremony honors all San Diego County law enforcement officers who have given their lives in the line of duty.
This year, the name of Officer Daniel G. Walters of the San Diego Police Department was added to the memorial wall. Officer Walters was severely injured in the line of duty on Nov. 21, 2003 and died on April 23, 2020.
    
 "
975,County First in Nation to Use Rapid DNA-Based Beach Water Testing to Protect Public,"San Diego County became the first coastal county in the nation to start using a rapid, DNA-based ocean-water testing technology this week that will yield faster results and earlier warnings to protect beachgoers when bacteria levels reach unhealthy levels in ocean water.",https://www.countynewscenter.com/?p=208350,2022-05-04T15:48:15-07:00,"
San Diego County became the first coastal county in the nation this week to start using a rapid, DNA-based ocean-water testing technology that will produce faster results and earlier warnings to protect beachgoers when bacteria levels reach unhealthy levels in ocean water.
County Board of Supervisors Vice Chair Nora Vargas, County Public Health Officer Dr. Wilma J. Wooten, officials from the County’s public health lab, its Department of Environmental Health and Quality, and others gathered Wednesday morning near the Imperial Beach Pier for the announcement.
Vargas said the County plans to expand its use Thursday of the DNA-based droplet-digital polymerase chain reaction testing technology — ddPCR — to more than 70 miles of shoreline the County regularly samples and tests to protect the public.
The new system will let the County sample beach water in the morning, get results and warn the public by the afternoon instead of the next day.
Officials said the DNA-based system is also more sensitive to bacteria levels than the older method, which required growing bacterial cultures from water samples in petri dishes.
“I’m happy to announce with today’s sampling, San Diego becomes the first coastal county in the nation to implement the ddPCR method for beach water sampling,” Vargas said Wednesday to applause.
“Faster results,” she said, “are going to allow the County to issue or lift beach advisories on the same day samples were collected. And it reduces the time the public could unknowingly be at risk and … when the water is contaminated.”
The County’s Public Health laboratory and the state conducted a side-by-side study of how the DNA testing compared to the petri-dish system in 2019.
The California Department of Public Health gave the new system its final laboratory approval in February, clearing the way for the County to expand its use of the process.
For more information about the County’s beach water quality testing program and check local conditions, visit the County’s “Check In Before You Get In” website at sdbeachinfo.com. 
 "
976,Behavioral Health Experts Urge San Diegans to Check Their Mental Well-being,May is Mental Health Matters Month and County behavioral health officials say there’s no better time than now to take stock of your mental health and the mental well-being of those you care about.,https://www.countynewscenter.com/?p=208413,2022-05-04T16:19:28-07:00,"
Mental health has a powerful influence on people’s quality of life. Experts say it affects how people feel about themselves, how they handle stress, make choices and relate to others. San Diegans’ mental health should be as important as their physical, but, too often, it gets overlooked or ignored.
May is Mental Health Matters Month and County behavioral health officials say there’s no better time than now to take stock of your mental health and the mental well-being of those you care about.
Throughout May, the County and its many partners are asking San Diegans to help raise awareness about the importance of mental health. By doing that, you will help to reduce the stigma associated with mental illness which is what keeps people from getting the help they need. A list of organizations and activities taking place in May is available here.
“The sooner people reach out for help, the better off they will be. It’s important for everyone to observe and check their emotional well-being and to share with friends and loved ones how they’re feeling,” said Dr. Luke Bergmann, director of Behavioral Health Services at the County Health and Human Services Agency. “Taking good care of our minds and engaging in self-care activities is a good exercise to improve our behavioral health and improve our overall quality of life.”
Bergmann says San Diegans should use the Mental Health Matters Month resources as an opportunity to promote community awareness of mental health and check in with people who may be struggling or recovering from a mental health condition.
In the past few years, the County has made significant increases in investment and funding to provide better access to behavioral health services.
People needing immediate behavioral health assistance should call 9-1-1. Help is also available by calling the County’s Access and Crisis Line at (888) 724-7240 or 2-1-1 San Diego or by visiting www.Up2SD.org.
 "
977,VIDEO: County and City Leaders Are Ready to Respond Together to Disasters,Leaders from the County of San Diego and the City of San Diego met at the County Emergency Operations Center to highlight collaboration and cooperation in San Diego.,https://www.countynewscenter.com/?p=208359,2022-05-04T17:02:47-07:00,"
County and City Leaders Ready to Respond Together to Disasters
Leaders from the County and City of San Diego met Wednesday at the County Emergency Operations Center to highlight collaboration and cooperation in responding to regional disasters.
Board Chair Nathan Fletcher, San Diego Mayor Todd Gloria and County Deputy Chief Administrative Officer for Public Safety Holly Porter toured the center, which becomes a hub for members of different agencies to coordinate actions during emergencies.
Disasters faced by San Diego include wildfires, flooding, earthquakes, oil spills, tsunamis, pandemics and even acts of terrorism.
“We think about how we are ready to respond to any situation that might occur,” said Board Chair Nathan Fletcher. “The folks who come to the emergency operations center, these are the unseen heroes, the folks who coordinate logistics, supplies and water and getting power turned back on and coordinate evacuation routes. And everyday of the year, they are doing planning and exercises and drills to make sure that our region is ready to respond to any situation or any crisis that we face.”
All leaders come together to help with an emergency, bringing “many voices, but one message” through collaboration and coordination.
“Your City and County governments are working together seamlessly,” said San Diego Mayor Todd Gloria. “We work collaboratively, we share information, we share resources in order to make sure that when the unthinkable happens we are prepared to respond and do it effectively.”
Every resident of San Diego County can help. Visit ReadySanDiego.org and click on Know Your Hazards tool. This will tell you right at your address which hazards you may face. You can also complete a family disaster plan so you know what to do in an emergency. It only takes minutes.
 "
978,County Budget Builds on Commitments Across Key Areas,"The County of San Diego released a $7.15 billion recommended budget today that builds on its commitments to address mental health, homelessness, equity, racial justice, and climate change.",https://www.countynewscenter.com/?p=208353,2022-05-05T08:24:32-07:00,"
The County of San Diego released a $7.15 billion recommended budget today that builds on its commitments to address mental health, homelessness, equity, racial justice and climate change. It would add significant investments and just over 1,000 staff across priority areas. The budget also maintains essential public safety, land use, health and social services.
The total recommended budget is 1.1% smaller than the budget the County Board of Supervisors approved last year, mainly because many one-time costs for COVID-19 response are no longer needed.
The County Board of Supervisors must approve a new budget by June 30 and County leaders are urging the public to take part in the approval process. The board will get an overview of the budget during presentations by County departments at public meetings May 19 and 20. The public can comment in person or by phone at two budget hearings in June: a daytime hearing June 13, and an evening session June 16. People can also comment online through e-comment until budget hearings close. See more information on how to comment at Board of Supervisors meetings.
In addition, the public can attend virtual community budget meetings for each Board of Supervisors district (find your district):

May 23: District 3
May 31: District 4
June 2: District 1
June 6: District 5
June 8: District 2

The recommended budget makes investments in these key areas:
Mental Health and Substance Use Support
The new budget recommends adding $71.8 million and 115 new positions to help continue County efforts to transform its behavioral health system, from one of crisis response to prevention, continuous care and everyday health care to keep people connected and healthy.
The budget will continue to improve services to help people with mental health challenges and substance use disorders, focusing on those who have historically suffered silently, including people experiencing homelessness and youth.
Funds will support Mobile Crisis Response Teams, made up of mental health experts rather than law enforcement, to respond to someone in crisis.
The budget also includes a wide variety of resources to match the right type of care with the person in need – things such as recuperative care, school-based services, services for foster youth, people in long-term care services and the LGBTQ community.
Homelessness and Housing
Mental health and substance use support are combined with investments in innovative housing solutions to make significant progress in ending homelessness.
Increased investments in the new recommended budget include $11.9 million from one-time stimulus funds to develop affordable housing to reduce homelessness.
Another $10 million increase would be spent to help people experiencing homelessness regionwide by working with cities to buy shelters and places for people to stay. One recent partnership with the Lucky Duck Foundation and the City of San Diego will result in a 150-bed emergency shelter opening this summer.
Additional efforts to create more affordable housing for residents include $3 million to waive permit fees to encourage building accessory dwelling units. Another $810,000 will create an inclusionary zoning ordinance, which will require new development to include housing that people at or below median income levels can afford.
Justice Reform
The County’s justice system continues to move toward prevention, rehabilitation and training to help people avoid justice involvement and successfully come back to our communities following time in custody. This includes the Alternatives to Incarceration initiative. The initiative supports alternatives to jail and provides services and care, including mental health and sobering services, for people who don’t pose a public safety threat.
More than $130 million is invested in health care services in the County’s jails to help offenders.
Roughly $6.2 million will be spent on a Youth Development Academy to help young people who have committed serious offenses by giving them more intensive, longer-term behavioral health, rehabilitative and skill-building services to help them come back to our communities.
County Probation will use $1 million toward de-escalation training for their staff, supporting the young people they supervise.
The Juvenile Diversion Initiative and Transitional Age Youth Diversion program in the District Attorney’s office will be bolstered with $2.4 million, to give juveniles the opportunity to accept services and counseling instead of prosecution.
The Public Defender’s Office will add $21.8 million and 90 staff to defend clients, represent immigrants and the indigent in our neighborhoods, and improve transitions back into communities.
The District Attorney will use $3.5 million and add 18 positions to expand services to victims of crime, including the South Bay Center for Community Resiliency and Trauma Recovery, and a resentencing program.
Equity and Access
The new budget also continues efforts to weave equity into all County programs and services.
The County Office of Equity and Racial Justice has implemented its new Budget Equity Assessment Tool that helps County departments prioritize services and allocations with equity in mind. The tool uses a series of questions to better understand how allocations affect historically marginalized vulnerable communities, those who are low-income or those who have historically and currently suffer from inequality.
The tool also incorporates community engagement, an important cornerstone of the County’s operations that will be expanded in this budget to provide opportunities for all community members to play meaningful roles in discussions and decision-making.
Increased translation and interpretation services will provide greater access to services and information.
A new Office of Sustainability and Environmental Justice will be funded with $3.5 million and work to make sure all communities have the same protection from health hazards.
And the San Diego County Office of Labor Standards and Enforcement will serve as the central location for education and resources for employers and their workers; it will undertake research and data analysis regarding worker issues, and pursue enforcement measures to protect workers.
Sustainability and Fighting Climate Change
Climate change is already affecting San Diego County communities and the County is working hard to address the issue through reducing greenhouse gas emissions and increasing sustainability.
More than $25 million will be invested to cut greenhouse gas emissions in our unincorporated communities, including $1 million to support electric vehicle charging stations.
Nearly $60 million will be spent on other environmental improvements, including $40 million to address stormwater issues, $16.3 million on the Multiple Species Conservation Program and $3.4 million to improve the Tijuana River Valley.
Green building and solar energy will be promoted by waiving an estimated $2.1 million in permit fees. More than 3,500 trees intended to trap more than 178,000 pounds of carbon dioxide a year will be planted around the county.
Greenhouse gas emissions will be reduced — while equitable access to health care is boosted — by allocating $2 million to buy two additional Live Well on Wheels vehicles and a new mobile public health lab that can bring services to residents rather than requiring them to travel individually to health offices.
Supporting Families 
This budget also includes additional funding and positions to focus on the day-to-day needs of residents at home and at work, especially the most vulnerable.
In-Home Supportive Services for older adults and people who are blind or disabled will be boosted by 60 positions. Another 100 new positions will bolster essential services including CalFresh and Medi-Cal, to help people get the food and health care they need. Child Welfare Services will also add 100 new positions to increase emergency response support, and quality placement for children in care, to strengthen prevention services and continue improving connecting families to community-based services.
More than $30 million received through the America Rescue Plan Act of 2021 will continue to support the Board of Supervisors’ framework for using the funds, including mental health services for young people and support for renters and nutrition programs.
The County’s new Office of Economic Development & Government Affairs will foster inclusive economic growth, provide opportunities in arts and culture, and administer grant programs that focus on nonprofits and community-based organizations.
And the County’s new Office of Evaluation, Performance and Analytics will use data and analytics to better inform decisions that impact our communities and improve service delivery.
Enhancing Communities and Keeping Them Safe
The budget also invests in safety and quality of life.
This includes $2.9 million for land for a future public safety facility located at Interstate 15 and State Route 76, and $250,000 to start plans and design for a new Jacumba fire station.
In addition, the San Diego County Fire Protection District is adding $2.2 million to protect communities and reduce community wildfire risk in unincorporated areas through roadside vegetation management and creating fire breaks.
Public Health Services will add 71 new positions to continue to strengthen its overall ability to protect our residents’ health.
The budget would spend $550,000 for new and expanded County parks, including Calavo, Star Ranch, Lindo Lake, Park Circle and the Waterfront Park. And a Food Access Initiative to help create community gardens will be funded with $1 million.
Get Involved in the Budget Process 
To find out more about the recommended budget and upcoming meetings and hearings, visit budget.sandiegocounty.gov. You can also visit the Clerk of the Board’s website or call 619-531-5434 to get details about hearings and request translation services.
 
 "
979,Seeking Nominations to Honor Remarkable Teens in the Region,The San Diego County Public Defender Office is again looking to recognize teens for their accomplishments or contributions to the community. Anyone may nominate a teen through Sept. 15 for consideration in the fourth annual 25 Most Remarkable Teens.,https://www.countynewscenter.com/?p=208434,2022-05-05T13:01:10-07:00,"
The San Diego County Public Defender Office is again looking to recognize teens for their accomplishments or contributions to the community. Anyone may nominate a teen through Sept. 15 for consideration in the fourth annual 25 Most Remarkable Teens.
An online application lists 25 categories including activism, civic involvement, commitment to personal excellence and courage to overcome adversity. All San Diego County area youth from 13 to 19 years old are eligible for nomination.
All nominees will receive a certificate of recognition for the honor of being nominated. The 25 teens who are selected for the award will be featured on County News Center.
The completed nomination form can be emailed to connie.howard@sdcounty.ca.gov or can be mailed to Connie Howard, San Diego County Public Defender Youth Council, 451 A St., Suite 1480, San Diego, CA 92101.
For some examples of what the selection committee is looking for, check out last year’s Most Remarkable Teens.
 "
980,Voter Information Pamphlets Go Out for June Primary Election,Voter information pamphlets are on the way to San Diego County’s 1.9 million registered voters for the June 7 Gubernatorial Primary Election.,https://www.countynewscenter.com/voter-information-pamphlets-go-out-for-june-primary-election/,2022-05-05T13:43:53-07:00,"
Voter information pamphlets are on the way to San Diego County’s 1.9 million registered voters for the June 7 Gubernatorial Primary Election. If your voter registration is up to date, the Registrar of Voters office says you should receive the pamphlet by May 9.
The pamphlet contains important election information such as voting options, election deadlines, candidate statements and more. It also includes a sample of what your official ballot will look like. You may use the sample ballot to practice making your selections before marking your official ballot.
Ballots will start going out in the mail to all active registered voters the week of May 9. Voters can find a list of ballot drop box and vote center locations inside their voter information pamphlet. Voters can also see their pamphlet online.
If you signed up to get your voter information pamphlet electronically, you should have an email giving you the same information and a link to your pamphlet.
Voters who want to be among the first to see their pamphlet every election can sign up to receive all future pamphlets electronically. Voters who take this option will no longer receive a paper copy in the mail but will get an email notification when the pamphlet becomes available online.
Learn more about voting in the June Primary Election at sdvote.com, or call (858) 565-5800 or toll free at (800) 696-0136.
 "
981,"Proms, Graduations Call for COVID-19 Precautions","Given that it’s prom and graduation season, the County Health and Human Services Agency is reminding parents to make sure their children are up to date on their vaccinations and boosters and to take other preventive measures to avoid getting sick.",https://www.countynewscenter.com/?p=208456,2022-05-05T15:54:29-07:00,"
Given that it’s prom and graduation season, the County Health and Human Services Agency is reminding parents to make sure their children are up to date on their vaccinations and boosters and to take other preventive measures to avoid getting sick.
“When large groups of people gather indoors, the risk of getting and spreading COVID-19 increases,” said Cameron Kaiser, M.D., M.P.H., County deputy public health officer. “Having all the recommended doses of the COVID-19 vaccine, wearing a mask indoors, washing your hands and taking other precautions is the best way to protect yourself and others.”
Kaiser added that attending large gatherings or events increases your chance of being in close contact with people outside your household and being exposed to COVID-19, especially now that the region is experiencing an increase in cases.
People who feel sick should stay home and isolate themselves from others. However, if you come into close contact with someone with COVID-19, you should:

Wear a mask around others for 10 days, even at home
Get tested 3-5 days after the exposure
Monitor for symptoms and stay home if you’re ill
Isolate and notify your close contacts if you test positive for COVID-19

COVID-19 Treatment Available in San Diego
If you do get COVID-19, County health officials say treatment is available. Treatment can help prevent high-risk individuals from getting sick enough to need hospital services and even from dying from COVID.
Oral medications, in the form of pills, and monoclonal antibodies, in the form of an intravenous infusion, are available at multiple locations and community pharmacies across San Diego. Antiviral medications require a doctor’s prescription and should be started within five days of developing symptoms of COVID-19. Monoclonal antibodies should be given no more than seven days after the onset of symptoms.
To determine which treatment is best for you, talk to your doctor or health care provider, or call 2-1-1 to find a provider. Monoclonal Antibody Regional Centers (MARCs) offer treatment with the monoclonal antibody Bebtelovimab, which is effective against the Omicron variant. You can call (619) 685-2500, seven days a week, to schedule a no-cost appointment, regardless of health insurance or immigration status. A referral or prescription is not required.
A treatment room at the Monoclonal Antibody Regional Center in San Ysidro.
Federal Test to Treat locations can provide testing and treatment in one location. For more information, call (800) 232-0233 or visit the Test to Treat website for locations and what treatments they carry.
“Vaccinations are still the best protection we have to prevent serious illness, hospitalization and death from COVID-19,” Kaiser said “However, treatments reduce the risk of hospitalization and death for people who get COVID-19, whether they have been vaccinated or not. Treatment is available throughout San Diego.”
Since the MARCs opened in February of last year, a total of 9,323 patients have been treated, thanks to the collaboration with hospitals, federally qualified health centers and local municipalities.
Vaccination Progress:

Received at least one shot: More than 2.95 million or 93.7% of San Diegans age 5 and older are at least partially vaccinated.
Fully vaccinated: Over 2.61 million or 83.1%.
Boosters administered: 1,310,571 or 58.2% of 2,252,277 eligible San Diegans.
More vaccination information can be found at coronavirus-sd.com/vaccine.

Deaths:

Seven new deaths were reported since the last report on April 27. The region’s total is 5,244.
Four women and three men died between Jan. 21, 2022 and May 2, 2022.
Three of the people who died were 80 years or older, two were in their 70s and two were in their 60s.
Three of the people who died were fully vaccinated and four were not fully vaccinated.
All had underlying medical conditions.

Cases, Case Rates, Hospitalizations and Testing:

1,926 COVID-19 cases were reported to the County in the past three days (May 2-4, 2022). The region’s total is now 763,422.
4,110 cases were reported in the past week (April 28-May 4) compared to 2,977 infections identified the previous week (April 21 through April 27).
San Diego County’s case rate per 100,000 residents 12 years of age and older is 8.25 for people fully vaccinated and boosted, 5.30 for fully vaccinated people and 14.36 for not fully vaccinated San Diegans.
6,594 tests were reported to the County on May 1, and the percentage of new positive cases was 5.2% (Data through May 1).
The 14-day rolling percentage of positive cases, among tests reported through May 1, is 3.9%.

More Information:
Data updates to the County’s coronavirus-sd.com website will be published Mondays and Thursdays around 5 p.m., with the exception of holidays.
 
 "
982,County Fire Reaches New Heights with Mt. Laguna Fire Station,"County Fire, CAL FIRE and the community of Mt. Laguna on Wednesday celebrated the completion of the County’s highest elevation fire station, sitting at about 6,000 feet. “I am honored to recognize the grand opening of Mt. Laguna Fire Station #49,” shared Supervisor Joel Anderson.",https://www.countynewscenter.com/?p=208431,2022-05-05T17:50:03-07:00,"
County Fire, CAL FIRE and the community of Mt. Laguna on Wednesday celebrated the completion of the County’s highest elevation fire station, sitting at about 6,000 feet.
“I am honored to recognize the grand opening of Mt. Laguna Fire Station #49,” shared Supervisor Joel Anderson. “I am thankful for all the firefighters and staff that keep our County safe—and I am hopeful that this strategically placed fire station will help them do just that.”
The building is shared with County Department of Public Works crews, who are responsible for maintaining roads, including plowing snow or clearing debris following storms.

https://www.countynewscenter.com/wp-content/uploads/IMG_3785-1920.mp4
Station 49 has 5,000 feet of floor space including the area for two fire trucks.  It also includes sleeping quarters for 6 firefighters, a living area, kitchen, office space and gym. There is also a second story balcony so firefighters can enjoy the outdoor environment. The station was built using fire-resistive materials as it is in a high wildfire area.
The site also has very specific lighting systems to maintain the light pollution standards of the International Dark-Sky Association, so it does not impede the research performed at the Mt. Laguna Observatory near the station.
CAL FIRE San Diego Chief Tony Mecham said, “The new fire station is the beautiful end result of working with the community and former volunteer fire department to assure the continuance of fire protection and emergency medical services on Mt Laguna.”





				Workout room inside Mt. Laguna Fire Station 49
				




				CAL FIRE water tender 49 in the bay of Mt. Laguna Fire Station 49
				




				Entrance to the living quarters of Mt. Laguna Fire Station 49
				




				CAL FIRE Chief Tony Mecham speaking to community at Mt. Laguna Fire Station 49
				




				Deputies watching ribbon cutting celebration at Mt. Laguna Fire Station 49
				




				Susan Raimond, former Assistant Chief for the Mt. Laguna Volunteer Fire Department addressing the community at the opening of Fire Station 49
				




				Dignitaries and community members cutting the ribbon on Mt. Laguna Fire Station 49
				




				Supervisor Joel Anderson and CAL FIRE Chief Tony Mecham
				




				Plaque outside Mt. Laguna Fire Station 49
				




				Dining table with CAL FIRE seal and San Diego County Fire seal
				




				Supervisor Joel Anderson speaking to the community at the ribbon cutting of Mt. Laguna Fire Station 49
				

 "
983,Ballots Go Out to Registered Voters for June Primary Election,"More than 1.9 million ballots are on their way to San Diego County registered voters for the June 7 Gubernatorial Primary Election. You may find yours in your mailbox as early as Monday, May 9",https://www.countynewscenter.com/?p=208466,2022-05-09T09:19:31-07:00,"
More than 1.9 million ballots are on their way to San Diego County registered voters for the June 7 Gubernatorial Primary Election. You may find yours in your mailbox as early as Monday, May 9. You will also find your “I Voted” sticker inside your official ballot packet.
Early voting is underway at the Registrar of Voters office in Kearny Mesa. Hours run from 8 a.m. to 5 p.m. Monday through Friday. However, the Registrar encourages voters to take advantage of the convenience of voting by mail.
You can vote from the comfort of your home and return your voted ballot through the mail – no postage needed – or to any of the Registrar’s official ballot drop box locations around the county starting Monday, May 9 through Election Day. Don’t forget to sign and date your return ballot envelope. Your signature is required for your vote to count.
Voters who return their ballot through the U.S. Postal Service can track it by signing up for “Where’s My Ballot?”.
You can also choose to vote in person at any vote center. · Starting Saturday, May 28, select vote centers will be open daily from 8 a.m. to 5 p.m. including Memorial Day on Monday, May 30. Then starting Saturday, June 4, over 200 vote centers will be open daily from 8 a.m. to 5 p.m.
All vote center locations will be open on Election Day, June 7, when voting hours change to 7 a.m. to 8 p.m.
You can find an official ballot drop box or vote center location near you inside your voter information pamphlet, or you can look it up online at sdvote.com.
Learn more about voting in the June Primary Election at sdvote.com, call (858) 565-5800 or toll free at (800) 696-0136.
 "
984,Poll Workers Still Needed for June 7 Gubernatorial Primary,The Registrar of Voters is seeking additional poll workers throughout the county for the June 7 Gubernatorial Primary Election. Poll workers play an essential role in elections and can serve their community while earning $15 per hour.,https://www.countynewscenter.com/?p=208480,2022-05-12T08:22:42-07:00,"
The Registrar of Voters is seeking additional poll workers throughout the county for the June 7 Gubernatorial Primary Election. Poll workers play an essential role in elections and can serve their community while earning $15 per hour.
There is a particular need for additional poll workers in Linda Vista, Valley Center, Pala, Warner Springs, Borrego Springs, Dulzura, Santa Ysabel and Jacumba. Applicants do not need to live in those communities to work at vote centers in those locations.
With the introduction of the Voter’s Choice Act, vote centers replace traditional polling places. Vote centers are open throughout the county for an extended period before Election Day. Rather than a single day of service, poll workers are now needed to staff vote centers up to 11 days in the two weeks before Election Day.
English speakers who are bilingual in Spanish, Filipino, Vietnamese or Chinese are also needed.
Responsibilities include:

Submitting hiring/payroll paperwork
Attending a two-day, paid poll worker training
Opening/closing a vote center
Processing voters
Answering voter questions

To become a poll worker, applicants must be 18 years old, a U.S citizen and registered to vote in California, or lawfully admitted for permanent residence in the United States. Applicants must also provide their own transportation to their assigned vote center.
The Registrar is seeking people who are team players, exhibit strong leadership and customer service skills, and display flexibility, patience and the highest level of integrity at all times. Poll workers must represent the Registrar of Voters in a professional, nonpartisan manner.
The Registrar’s office is working with Public Health Services to ensure the health and safety of election workers and voters. Recommended personal protective equipment and sanitation supplies will be provided to workers so they can conduct the election process safely.
Applications are available online. For more information, call (858) 565-5800 or email pollworker@sdcounty.ca.gov.
 "
